,FLTNUM,FLTDAT,BCLS,TARIF_RUB
42321,1140,2019-03-16,M,7712.92
42322,1140,2019-03-16,N,1943.2383
42323,1140,2019-03-16,Q,5400.0
42324,1140,2019-03-16,R,385.7143
42325,1140,2019-03-17,E,2709.968
42326,1140,2019-03-17,N,1239.231
42327,1140,2019-03-17,O,6000.0
42328,1140,2019-03-17,R,374.85748
42329,1140,2019-03-17,T,3742.705
42330,1140,2019-03-17,X,0.0
42331,1140,2019-03-18,D,30802.5
42332,1140,2019-03-18,E,2547.51
42333,1140,2019-03-18,N,1411.7859
42334,1140,2019-03-18,O,0.0
42335,1140,2019-03-18,Q,5400.0
42336,1140,2019-03-18,R,815.52
42337,1140,2019-03-18,T,4050.04
42338,1140,2019-03-18,X,0.0
42339,1140,2019-03-19,C,43629.574
42340,1140,2019-03-19,D,27140.0
42341,1140,2019-03-19,E,2400.0
42342,1140,2019-03-19,I,15641.51
42343,1140,2019-03-19,J,65999.93
42344,1140,2019-03-19,N,1404.7837
42345,1140,2019-03-19,O,0.0
42346,1140,2019-03-19,Q,5399.88
42347,1140,2019-03-19,R,743.2133
42348,1140,2019-03-19,T,3196.27
42349,1140,2019-03-19,X,0.0
42350,1140,2019-03-20,D,34406.64
42351,1140,2019-03-20,E,2487.4062
42352,1140,2019-03-20,H,7047.59
42353,1140,2019-03-20,I,19621.91
42354,1140,2019-03-20,K,15000.0
42355,1140,2019-03-20,M,8750.085
42356,1140,2019-03-20,N,993.695
42357,1140,2019-03-20,Q,2107.675
42358,1140,2019-03-20,T,3600.0
42359,1140,2019-03-20,X,0.0
42360,1140,2019-03-21,B,22553.6
42361,1140,2019-03-21,C,36720.168
42362,1140,2019-03-21,D,33187.5
42363,1140,2019-03-21,E,2330.6912
42364,1140,2019-03-21,K,11050.564
42365,1140,2019-03-21,N,1299.68
42366,1140,2019-03-21,O,0.0
42367,1140,2019-03-21,Q,6649.88
42368,1140,2019-03-21,R,550.04504
42369,1140,2019-03-21,U,12949.885
42370,1140,2019-03-21,Y,28450.32
42371,1140,2019-03-22,B,22089.26
42372,1140,2019-03-22,C,44999.91
42373,1140,2019-03-22,J,65999.93
42374,1140,2019-03-22,Q,4435.313
42375,1140,2019-03-22,T,3253.5361
42376,1140,2019-03-22,U,15249.918
42377,1140,2019-03-22,X,0.0
42378,1140,2019-03-22,Y,32449.91
42379,1140,2019-03-23,D,27139.89
42380,1140,2019-03-23,H,11250.025
42381,1140,2019-03-23,L,5450.973
42382,1140,2019-03-23,N,3919.47
42383,1140,2019-03-23,O,0.0
42384,1140,2019-03-23,P,6000.24
42385,1140,2019-03-23,R,500.0
42386,1140,2019-03-23,X,0.0
42387,1140,2019-03-24,E,2819.3176
42388,1140,2019-03-24,G,5000.0
42389,1140,2019-03-24,L,7764.348
42390,1140,2019-03-24,N,1678.8462
42391,1140,2019-03-24,O,3150.0
42392,1140,2019-03-24,Q,4654.27
42393,1140,2019-03-24,T,3226.6045
42394,1140,2019-03-24,X,0.0
42395,1140,2019-03-25,E,2048.661
42396,1140,2019-03-25,J,65999.93
42397,1140,2019-03-25,N,1394.3585
42398,1140,2019-03-25,O,5700.0
42399,1140,2019-03-25,Q,5344.15
42400,1140,2019-03-25,T,4408.802
42401,1140,2019-03-25,X,0.0
42402,1140,2019-03-26,D,35400.0
42403,1140,2019-03-26,E,2400.0
42404,1140,2019-03-26,N,994.8865
42405,1140,2019-03-26,R,600.0
42406,1140,2019-03-26,T,3692.5151
42407,1140,2019-03-27,C,4160.0
42408,1140,2019-03-27,D,29500.0
42409,1140,2019-03-27,E,3265.8599
42410,1140,2019-03-27,N,1133.839
42411,1140,2019-03-27,O,0.0
42412,1140,2019-03-27,R,815.52
42413,1140,2019-03-28,D,25665.05
42414,1140,2019-03-28,E,2897.1602
42415,1140,2019-03-28,N,2100.0
42416,1140,2019-03-28,P,5999.7
42417,1140,2019-03-28,Q,4500.03
42418,1140,2019-03-28,R,500.0
42419,1140,2019-03-28,T,3841.6633
42420,1140,2019-03-28,X,0.0
42421,1140,2019-03-28,Y,28450.31
42422,1140,2019-03-29,B,27900.0
42423,1140,2019-03-29,D,39499.72
42424,1140,2019-03-29,E,1902.272
42425,1140,2019-03-29,H,8499.97
42426,1140,2019-03-29,J,77350.64
42427,1140,2019-03-29,K,7244.2397
42428,1140,2019-03-29,L,5888.13
42429,1140,2019-03-29,N,1214.32
42430,1140,2019-03-29,O,0.0
42431,1140,2019-03-29,Q,4971.587
42432,1140,2019-03-29,R,600.0
42433,1140,2019-03-29,T,3067.5771
42434,1140,2019-03-29,U,0.0
42435,1140,2019-03-29,X,0.0
42436,1140,2019-03-30,E,2000.16
42437,1140,2019-03-30,N,1499.5824
42438,1140,2019-03-30,R,500.0
42439,1140,2019-03-30,T,4740.484
42440,1140,2019-03-30,X,0.0
42441,1140,2019-03-31,E,1974.835
42442,1140,2019-03-31,G,5125.0
42443,1140,2019-03-31,L,8152.31
42444,1140,2019-03-31,N,1205.7234
42445,1140,2019-03-31,T,3546.7034
42446,1140,2019-04-01,G,5000.0
42447,1140,2019-04-01,N,1932.232
42448,1140,2019-04-02,N,1437.1187
42449,1140,2019-04-02,O,0.0
42450,1140,2019-04-02,R,500.0
42451,1140,2019-04-02,Z,11446.13
42452,1140,2019-04-03,D,29500.0
42453,1140,2019-04-03,N,1447.7224
42454,1140,2019-04-03,Z,28568.38
42455,1140,2019-04-04,E,2396.5352
42456,1140,2019-04-04,N,1360.5214
42457,1140,2019-04-04,O,0.0
42458,1140,2019-04-04,R,528.5714
42459,1140,2019-04-05,E,2100.04
42460,1140,2019-04-05,J,79200.0
42461,1140,2019-04-05,N,1913.8727
42462,1140,2019-04-05,Q,3900.0867
42463,1140,2019-04-05,R,533.3333
42464,1140,2019-04-05,T,2749.9568
42465,1140,2019-04-05,X,0.0
42466,1140,2019-04-06,E,2744.605
42467,1140,2019-04-06,K,13200.0
42468,1140,2019-04-06,N,1604.175
42469,1140,2019-04-06,Q,3937.5
42470,1140,2019-04-06,R,786.386
42471,1140,2019-04-06,T,3149.8801
42472,1140,2019-04-06,X,0.0
42473,1140,2019-04-07,N,1919.8867
42474,1140,2019-04-07,O,4640.4844
42475,1140,2019-04-07,T,2999.87
42476,1140,2019-04-07,X,0.0
42477,1140,2019-04-08,E,2104.9
42478,1140,2019-04-08,N,1051.8959
42479,1140,2019-04-09,D,35400.0
42480,1140,2019-04-09,N,1811.2128
42481,1140,2019-04-10,H,8099.95
42482,1140,2019-04-10,L,12240.05
42483,1140,2019-04-10,N,1981.2775
42484,1140,2019-04-10,O,0.0
42485,1140,2019-04-11,N,1164.7986
42486,1140,2019-04-11,X,0.0
42487,1140,2019-04-12,B,27249.81
42488,1140,2019-04-12,C,54000.0
42489,1140,2019-04-12,E,2597.2524
42490,1140,2019-04-12,H,7102.96
42491,1140,2019-04-12,J,76000.04
42492,1140,2019-04-12,L,5760.05
42493,1140,2019-04-12,M,19000.26
42494,1140,2019-04-12,N,1843.6448
42495,1140,2019-04-12,Q,5130.0
42496,1140,2019-04-12,R,500.0
42497,1140,2019-04-12,T,3299.8901
42498,1140,2019-04-12,U,15000.03
42499,1140,2019-04-12,X,0.0
42500,1140,2019-04-13,C,38081.27
42501,1140,2019-04-13,E,4093.07
42502,1140,2019-04-13,H,9552.2
42503,1140,2019-04-13,J,48857.56
42504,1140,2019-04-13,L,9000.0
42505,1140,2019-04-13,N,1324.4274
42506,1140,2019-04-13,Q,5040.0
42507,1140,2019-04-13,R,500.0
42508,1140,2019-04-13,T,5207.209
42509,1140,2019-04-14,B,12081.146
42510,1140,2019-04-14,D,23495.21
42511,1140,2019-04-14,E,3185.6226
42512,1140,2019-04-14,J,71279.91
42513,1140,2019-04-14,N,2231.4133
42514,1140,2019-04-14,T,3791.71
42515,1140,2019-04-14,U,13500.12
42516,1140,2019-04-14,Y,19230.436
42517,1140,2019-04-15,D,39500.0
42518,1140,2019-04-15,E,3249.251
42519,1140,2019-04-15,H,9552.54
42520,1140,2019-04-15,N,1279.4656
42521,1140,2019-04-15,Q,4868.108
42522,1140,2019-04-15,R,881.4508
42523,1140,2019-04-15,T,4307.8467
42524,1140,2019-04-15,X,0.0
42525,1140,2019-04-15,Y,14636.68
42526,1140,2019-04-16,E,4479.9897
42527,1140,2019-04-16,N,1548.8501
42528,1140,2019-04-16,R,1088.3774
42529,1140,2019-04-17,E,5032.8926
42530,1140,2019-04-17,I,24292.1
42531,1140,2019-04-17,L,7823.06
42532,1140,2019-04-17,N,2022.6768
42533,1140,2019-04-17,R,954.87
42534,1140,2019-04-18,B,27900.0
42535,1140,2019-04-18,C,39449.07
42536,1140,2019-04-18,D,32525.0
42537,1140,2019-04-18,E,1971.5328
42538,1140,2019-04-18,H,8500.15
42539,1140,2019-04-18,N,1292.2015
42540,1140,2019-04-18,T,3648.6934
42541,1140,2019-04-18,X,0.0
42542,1140,2019-04-19,E,2619.74
42543,1140,2019-04-19,H,12600.0
42544,1140,2019-04-19,N,1787.672
42545,1140,2019-04-19,Q,5400.0
42546,1140,2019-04-19,R,537.5
42547,1140,2019-04-19,T,3449.92
42548,1140,2019-04-20,E,2200.1099
42549,1140,2019-04-20,N,1416.4232
42550,1140,2019-04-20,R,533.17334
42551,1140,2019-04-20,X,0.0
42552,1140,2019-04-21,E,2686.5857
42553,1140,2019-04-21,H,10199.8
42554,1140,2019-04-21,L,9593.75
42555,1140,2019-04-21,N,1928.3739
42556,1140,2019-04-21,Q,6029.4175
42557,1140,2019-04-21,T,3849.9434
42558,1140,2019-04-21,X,0.0
42559,1140,2019-04-22,C,40950.06
42560,1140,2019-04-22,E,3424.305
42561,1140,2019-04-22,H,7918.66
42562,1140,2019-04-22,J,65483.074
42563,1140,2019-04-22,L,7200.08
42564,1140,2019-04-22,N,1491.1388
42565,1140,2019-04-22,Q,5377.6035
42566,1140,2019-04-22,T,4049.89
42567,1140,2019-04-22,X,0.0
42568,1140,2019-04-23,C,60060.0
42569,1140,2019-04-23,I,18219.31
42570,1140,2019-04-23,N,2066.3196
42571,1140,2019-04-23,T,5018.67
42572,1140,2019-04-24,E,4200.0
42573,1140,2019-04-24,K,8701.72
42574,1140,2019-04-24,N,1843.6514
42575,1140,2019-04-24,Q,6789.6616
42576,1140,2019-04-24,R,500.0
42577,1140,2019-04-24,T,5434.506
42578,1140,2019-04-24,X,0.0
42579,1140,2019-04-25,D,35400.0
42580,1140,2019-04-25,E,2000.0
42581,1140,2019-04-25,N,2305.4368
42582,1140,2019-04-25,Q,4439.9565
42583,1140,2019-04-25,T,3070.578
42584,1140,2019-04-25,X,0.0
42585,1140,2019-04-26,E,2879.878
42586,1140,2019-04-26,J,66000.05
42587,1140,2019-04-26,L,7995.201
42588,1140,2019-04-26,N,2537.438
42589,1140,2019-04-26,O,0.0
42590,1140,2019-04-26,Q,4500.13
42591,1140,2019-04-26,T,4585.684
42592,1140,2019-04-26,X,0.0
42593,1140,2019-04-27,E,2460.1655
42594,1140,2019-04-27,N,1838.5957
42595,1140,2019-04-27,Q,7698.1333
42596,1140,2019-04-27,T,4746.3
42597,1140,2019-04-28,E,3635.75
42598,1140,2019-04-28,H,5399.26
42599,1140,2019-04-28,N,1675.747
42600,1140,2019-04-28,Q,6464.484
42601,1140,2019-04-28,T,4186.134
42602,1140,2019-04-28,X,0.0
42603,1140,2019-04-29,E,2000.16
42604,1140,2019-04-29,H,13306.667
42605,1140,2019-04-29,L,0.0
42606,1140,2019-04-29,N,1739.4583
42607,1140,2019-04-29,O,0.0
42608,1140,2019-04-29,Q,6649.803
42609,1140,2019-04-29,T,2708.9175
42610,1140,2019-04-29,X,0.0
42611,1140,2019-04-30,H,9433.293
42612,1140,2019-04-30,K,8949.87
42613,1140,2019-04-30,L,6491.8633
42614,1140,2019-04-30,M,20600.25
42615,1140,2019-04-30,N,2061.5156
42616,1140,2019-04-30,T,5000.0703
42617,1140,2019-04-30,U,18000.0
42618,1140,2019-04-30,X,0.0
42619,1140,2019-05-01,B,32700.0
42620,1140,2019-05-01,C,4160.0
42621,1140,2019-05-01,E,2714.2224
42622,1140,2019-05-01,L,8699.88
42623,1140,2019-05-01,N,2817.84
42624,1140,2019-05-01,Q,6208.323
42625,1140,2019-05-01,T,3999.9363
42626,1140,2019-05-01,U,19800.0
42627,1140,2019-05-02,D,29499.88
42628,1140,2019-05-02,E,2822.638
42629,1140,2019-05-02,N,1855.2228
42630,1140,2019-05-02,Q,7980.0
42631,1140,2019-05-02,T,4256.9653
42632,1140,2019-05-02,X,0.0
42633,1140,2019-05-03,D,21708.37
42634,1140,2019-05-03,E,3091.752
42635,1140,2019-05-03,N,2071.2236
42636,1140,2019-05-03,O,0.0
42637,1140,2019-05-03,T,5499.995
42638,1140,2019-05-03,X,0.0
42639,1140,2019-05-04,E,3349.69
42640,1140,2019-05-04,I,16446.53
42641,1140,2019-05-04,N,2013.4467
42642,1140,2019-05-04,R,954.87
42643,1140,2019-05-05,E,2785.81
42644,1140,2019-05-05,K,11380.45
42645,1140,2019-05-05,N,2040.0
42646,1140,2019-05-05,U,9399.01
42647,1140,2019-05-05,Y,9031.859
42648,1140,2019-05-06,N,3217.396
42649,1140,2019-05-06,T,7477.44
42650,1140,2019-05-06,X,0.0
42651,1140,2019-05-07,N,1711.3462
42652,1140,2019-05-07,O,0.0
42653,1140,2019-05-07,T,4970.38
42654,1140,2019-05-07,Y,2531.266
42655,1140,2019-05-08,E,3181.9019
42656,1140,2019-05-08,M,1900.0
42657,1140,2019-05-08,N,1699.87
42658,1140,2019-05-08,Q,7630.5825
42659,1140,2019-05-08,T,4000.065
42660,1140,2019-05-08,X,0.0
42661,1140,2019-05-09,E,3350.26
42662,1140,2019-05-09,I,21261.14
42663,1140,2019-05-09,N,2028.8763
42664,1140,2019-05-10,D,29499.8
42665,1140,2019-05-10,E,3796.6667
42666,1140,2019-05-10,M,1900.0
42667,1140,2019-05-10,N,1739.27
42668,1140,2019-05-10,T,4364.42
42669,1140,2019-05-11,E,3441.085
42670,1140,2019-05-11,N,1714.7476
42671,1140,2019-05-11,X,0.0
42672,1140,2019-05-12,N,1983.795
42673,1140,2019-05-13,G,5000.0
42674,1140,2019-05-13,N,2382.4575
42675,1140,2019-05-14,D,29500.0
42676,1140,2019-05-14,E,3349.94
42677,1140,2019-05-14,J,79200.0
42678,1140,2019-05-14,N,2555.4
42679,1140,2019-05-14,Q,2614.9
42680,1140,2019-05-14,T,5058.74
42681,1140,2019-05-14,X,0.0
42682,1140,2019-05-15,D,22136.0
42683,1140,2019-05-15,E,3349.97
42684,1140,2019-05-15,J,91200.0
42685,1140,2019-05-15,N,1867.2814
42686,1140,2019-05-15,O,0.0
42687,1140,2019-05-15,T,4650.0
42688,1140,2019-05-15,X,0.0
42689,1140,2019-05-16,D,32570.0
42690,1140,2019-05-16,I,25181.05
42691,1140,2019-05-16,N,2107.8452
42692,1140,2019-05-16,O,5066.7
42693,1140,2019-05-16,X,0.0
42694,1140,2019-05-17,E,2528.55
42695,1140,2019-05-17,M,4918.3667
42696,1140,2019-05-17,N,2010.5037
42697,1140,2019-05-17,O,0.0
42698,1140,2019-05-17,Q,7411.39
42699,1140,2019-05-17,T,5640.0
42700,1140,2019-05-17,X,0.0
42701,1140,2019-05-18,C,32423.55
42702,1140,2019-05-18,E,3364.22
42703,1140,2019-05-18,L,4057.9924
42704,1140,2019-05-18,N,1452.5
42705,1140,2019-05-18,R,1200.0
42706,1140,2019-05-18,X,0.0
42707,1140,2019-05-19,D,19761.213
42708,1140,2019-05-19,E,3685.0
42709,1140,2019-05-19,N,2240.5793
42710,1140,2019-05-19,R,1139.2893
42711,1140,2019-05-19,T,5195.99
42712,1140,2019-05-19,X,0.0
42713,1140,2019-05-20,D,35400.0
42714,1140,2019-05-20,E,2165.725
42715,1140,2019-05-20,N,1884.8253
42716,1140,2019-05-20,R,1200.0
42717,1140,2019-05-20,X,0.0
42718,1140,2019-05-21,N,2124.6572
42719,1140,2019-05-21,R,1111.076
42720,1140,2019-05-22,D,26845.0
42721,1140,2019-05-22,E,4609.02
42722,1140,2019-05-22,N,2205.4863
42723,1140,2019-05-22,Q,6483.91
42724,1140,2019-05-22,R,1000.0
42725,1140,2019-05-22,T,5700.0
42726,1140,2019-05-22,X,0.0
42727,1140,2019-05-23,E,3933.7917
42728,1140,2019-05-23,N,2876.9277
42729,1140,2019-05-23,R,1500.01
42730,1140,2019-05-23,T,2518.62
42731,1140,2019-05-24,E,3195.8857
42732,1140,2019-05-24,L,5484.7334
42733,1140,2019-05-24,N,1812.2234
42734,1140,2019-05-24,O,0.0
42735,1140,2019-05-24,P,5099.93
42736,1140,2019-05-24,Q,7164.7534
42737,1140,2019-05-24,R,1610.028
42738,1140,2019-05-24,X,0.0
42739,1140,2019-05-25,B,10648.41
42740,1140,2019-05-25,L,3169.11
42741,1140,2019-05-25,N,1543.1238
42742,1140,2019-05-25,R,1406.5264
42743,1140,2019-05-25,T,3239.06
42744,1140,2019-05-26,E,3289.8767
42745,1140,2019-05-26,N,1470.3094
42746,1140,2019-05-26,O,0.0
42747,1140,2019-05-26,Q,7089.95
42748,1140,2019-05-26,R,1050.0233
42749,1140,2019-05-26,X,0.0
42750,1140,2019-05-27,E,3462.374
42751,1140,2019-05-27,H,5617.98
42752,1140,2019-05-27,N,2525.457
42753,1140,2019-05-27,R,1200.0
42754,1140,2019-05-27,T,4664.11
42755,1140,2019-05-28,D,33985.0
42756,1140,2019-05-28,E,3618.0
42757,1140,2019-05-28,N,1752.0576
42758,1140,2019-05-28,R,1200.0
42759,1140,2019-05-28,T,4084.21
42760,1140,2019-05-29,E,3687.335
42761,1140,2019-05-29,N,1957.5188
42762,1140,2019-05-29,T,4663.9
42763,1140,2019-05-29,X,0.0
42764,1140,2019-05-30,C,54000.0
42765,1140,2019-05-30,E,2000.0
42766,1140,2019-05-30,J,60500.0
42767,1140,2019-05-30,K,29500.0
42768,1140,2019-05-30,N,1520.0623
42769,1140,2019-05-30,R,1125.035
42770,1140,2019-05-30,T,5108.9067
42771,1140,2019-05-30,U,35400.0
42772,1140,2019-05-30,X,0.0
42773,1140,2019-05-31,D,28430.115
42774,1140,2019-05-31,E,2100.0
42775,1140,2019-05-31,H,10734.75
42776,1140,2019-05-31,L,9892.339
42777,1140,2019-05-31,M,1875.0
42778,1140,2019-05-31,N,2384.526
42779,1140,2019-05-31,O,0.0
42780,1140,2019-05-31,X,0.0
42781,1140,2019-06-01,E,2806.58
42782,1140,2019-06-01,N,2076.8691
42783,1140,2019-06-01,Q,7297.018
42784,1140,2019-06-01,T,5209.64
42785,1140,2019-06-01,X,0.0
42786,1140,2019-06-02,E,3662.57
42787,1140,2019-06-02,M,22920.0
42788,1140,2019-06-02,N,2811.7417
42789,1140,2019-06-02,Q,5334.54
42790,1140,2019-06-02,T,5000.0
42791,1140,2019-06-03,E,3350.075
42792,1140,2019-06-03,I,19965.78
42793,1140,2019-06-03,M,6658.31
42794,1140,2019-06-03,N,2131.1753
42795,1140,2019-06-03,P,5099.91
42796,1140,2019-06-04,G,3666.6667
42797,1140,2019-06-04,L,5718.51
42798,1140,2019-06-04,N,1803.0791
42799,1140,2019-06-04,T,4282.532
42800,1140,2019-06-05,D,29500.0
42801,1140,2019-06-05,E,3552.19
42802,1140,2019-06-05,N,2531.6516
42803,1140,2019-06-05,Q,2933.32
42804,1140,2019-06-05,R,1200.0
42805,1140,2019-06-05,T,4443.665
42806,1140,2019-06-05,X,0.0
42807,1140,2019-06-06,D,47400.0
42808,1140,2019-06-06,E,5807.165
42809,1140,2019-06-06,G,5000.0
42810,1140,2019-06-06,L,8992.27
42811,1140,2019-06-06,N,1753.3483
42812,1140,2019-06-06,Q,1847.975
42813,1140,2019-06-06,T,4602.09
42814,1140,2019-06-06,X,0.0
42815,1140,2019-06-07,D,25960.0
42816,1140,2019-06-07,E,2512.5
42817,1140,2019-06-07,I,17517.39
42818,1140,2019-06-07,L,8180.18
42819,1140,2019-06-07,N,2271.6714
42820,1140,2019-06-07,Q,6878.35
42821,1140,2019-06-07,T,4999.98
42822,1140,2019-06-08,C,39599.99
42823,1140,2019-06-08,E,3350.0
42824,1140,2019-06-08,J,72600.06
42825,1140,2019-06-08,K,9000.0
42826,1140,2019-06-08,M,9488.9
42827,1140,2019-06-08,N,3139.8735
42828,1140,2019-06-08,T,5013.6
42829,1140,2019-06-08,Y,7907.72
42830,1140,2019-06-09,E,4849.93
42831,1140,2019-06-09,N,1856.9276
42832,1140,2019-06-09,Q,6548.355
42833,1140,2019-06-09,T,5250.0
42834,1140,2019-06-10,E,3796.57
42835,1140,2019-06-10,K,6139.99
42836,1140,2019-06-10,N,1787.8462
42837,1140,2019-06-10,P,5999.7
42838,1140,2019-06-10,R,1000.0
42839,1140,2019-06-10,T,3876.6074
42840,1140,2019-06-10,X,0.0
42841,1140,2019-06-11,B,27000.02
42842,1140,2019-06-11,N,2103.586
42843,1140,2019-06-11,Q,7635.125
42844,1140,2019-06-11,T,5500.0
42845,1140,2019-06-11,X,0.0
42846,1140,2019-06-12,B,21219.55
42847,1140,2019-06-12,E,2730.55
42848,1140,2019-06-12,N,2237.0337
42849,1140,2019-06-12,O,0.0
42850,1140,2019-06-12,R,1050.105
42851,1140,2019-06-12,T,5130.24
42852,1140,2019-06-12,Y,33000.0
42853,1140,2019-06-13,C,62874.66
42854,1140,2019-06-13,D,34000.65
42855,1140,2019-06-13,E,3034.3867
42856,1140,2019-06-13,H,5200.29
42857,1140,2019-06-13,J,79200.0
42858,1140,2019-06-13,M,20899.871
42859,1140,2019-06-13,N,2263.002
42860,1140,2019-06-13,O,0.0
42861,1140,2019-06-13,R,1150.045
42862,1140,2019-06-13,U,16499.945
42863,1140,2019-06-14,E,3975.0
42864,1140,2019-06-14,K,9480.19
42865,1140,2019-06-14,L,7734.6797
42866,1140,2019-06-14,N,2173.9714
42867,1140,2019-06-14,T,2513.39
42868,1140,2019-06-14,X,0.0
42869,1140,2019-06-15,C,4160.0
42870,1140,2019-06-15,E,4066.8367
42871,1140,2019-06-15,N,1855.3982
42872,1140,2019-06-15,P,5999.7
42873,1140,2019-06-15,Q,7327.8896
42874,1140,2019-06-15,R,1200.0
42875,1140,2019-06-15,T,5857.8477
42876,1140,2019-06-16,E,3075.0
42877,1140,2019-06-16,K,3460.2576
42878,1140,2019-06-16,L,6581.42
42879,1140,2019-06-16,M,1885.0
42880,1140,2019-06-16,N,2316.9966
42881,1140,2019-06-16,T,6391.6665
42882,1140,2019-06-16,U,16200.0
42883,1140,2019-06-17,C,5442.41
42884,1140,2019-06-17,E,3017.98
42885,1140,2019-06-17,L,6729.84
42886,1140,2019-06-17,N,1770.9617
42887,1140,2019-06-17,O,0.0
42888,1140,2019-06-17,Q,5379.7
42889,1140,2019-06-17,T,4539.604
42890,1140,2019-06-18,D,29500.0
42891,1140,2019-06-18,E,3066.7937
42892,1140,2019-06-18,K,15460.96
42893,1140,2019-06-18,M,1885.0
42894,1140,2019-06-18,N,2323.7769
42895,1140,2019-06-18,Q,5252.83
42896,1140,2019-06-18,T,3594.02
42897,1140,2019-06-18,U,5700.06
42898,1140,2019-06-18,Y,4572.225
42899,1140,2019-06-19,D,43449.883
42900,1140,2019-06-19,L,9000.0
42901,1140,2019-06-19,N,1771.3154
42902,1140,2019-06-19,O,0.0
42903,1140,2019-06-19,Q,6999.87
42904,1140,2019-06-19,T,4583.7163
42905,1140,2019-06-19,U,10499.93
42906,1140,2019-06-19,Y,6000.0
42907,1140,2019-06-20,E,4800.0
42908,1140,2019-06-20,L,7231.82
42909,1140,2019-06-20,M,17500.24
42910,1140,2019-06-20,N,1969.8315
42911,1140,2019-06-20,X,0.0
42912,1140,2019-06-21,E,3116.6567
42913,1140,2019-06-21,N,2492.013
42914,1140,2019-06-21,Q,4261.9
42915,1140,2019-06-21,T,5000.183
42916,1140,2019-06-21,X,0.0
42917,1140,2019-06-22,B,27000.0
42918,1140,2019-06-22,E,3494.9849
42919,1140,2019-06-22,M,21000.0
42920,1140,2019-06-22,N,2242.7385
42921,1140,2019-06-22,O,0.0
42922,1140,2019-06-22,Q,6954.0566
42923,1140,2019-06-22,T,4728.91
42924,1140,2019-06-23,E,4531.0024
42925,1140,2019-06-23,L,10440.0
42926,1140,2019-06-23,N,1853.6766
42927,1140,2019-06-23,Q,6623.4697
42928,1140,2019-06-23,T,4063.86
42929,1140,2019-06-23,X,0.0
42930,1140,2019-06-23,Y,11254.59
42931,1140,2019-06-24,E,2995.146
42932,1140,2019-06-24,N,2674.9363
42933,1140,2019-06-24,Q,8914.43
42934,1140,2019-06-24,T,3171.5032
42935,1140,2019-06-25,N,2662.7727
42936,1140,2019-06-25,Q,5819.165
42937,1140,2019-06-25,T,5000.07
42938,1140,2019-06-25,X,0.0
42939,1140,2019-06-26,B,26999.84
42940,1140,2019-06-26,H,10800.0
42941,1140,2019-06-26,I,21024.7
42942,1140,2019-06-26,K,13200.0
42943,1140,2019-06-26,L,8999.957
42944,1140,2019-06-26,M,1830.0
42945,1140,2019-06-26,N,2251.4895
42946,1140,2019-06-26,Q,6233.3936
42947,1140,2019-06-26,R,1000.0
42948,1140,2019-06-26,X,0.0
42949,1140,2019-06-27,H,10800.0
42950,1140,2019-06-27,K,15000.0
42951,1140,2019-06-27,L,9000.0
42952,1140,2019-06-27,M,1515.0
42953,1140,2019-06-27,N,2001.4454
42954,1140,2019-06-27,O,0.0
42955,1140,2019-06-27,Q,5551.4697
42956,1140,2019-06-27,T,3108.8667
42957,1140,2019-06-27,X,0.0
42958,1140,2019-06-28,D,35400.0
42959,1140,2019-06-28,E,3287.1
42960,1140,2019-06-28,H,12600.0
42961,1140,2019-06-28,M,21000.0
42962,1140,2019-06-28,N,2374.292
42963,1140,2019-06-28,Q,7093.16
42964,1140,2019-06-28,T,5234.1284
42965,1140,2019-06-28,U,16200.0
42966,1140,2019-06-28,X,0.0
42967,1140,2019-06-29,E,1995.1733
42968,1140,2019-06-29,G,5000.0
42969,1140,2019-06-29,J,64141.23
42970,1140,2019-06-29,N,2465.0867
42971,1140,2019-06-29,Q,7265.304
42972,1140,2019-06-29,T,3886.77
42973,1140,2019-06-30,E,3126.58
42974,1140,2019-06-30,I,18996.16
42975,1140,2019-06-30,L,6596.1797
42976,1140,2019-06-30,N,1987.6487
42977,1140,2019-06-30,T,4532.207
42978,1140,2019-06-30,U,14250.0
42979,1140,2019-06-30,X,0.0
42980,1140,2019-07-01,E,3028.0784
42981,1140,2019-07-01,H,6767.715
42982,1140,2019-07-01,L,7506.579
42983,1140,2019-07-01,N,1689.1893
42984,1140,2019-07-01,O,0.0
42985,1140,2019-07-01,T,3882.1272
42986,1140,2019-07-01,X,0.0
42987,1140,2019-07-02,D,47400.0
42988,1140,2019-07-02,E,3899.733
42989,1140,2019-07-02,L,7500.21
42990,1140,2019-07-02,M,17471.848
42991,1140,2019-07-02,N,2225.4321
42992,1140,2019-07-02,P,5549.805
42993,1140,2019-07-02,Q,6540.016
42994,1140,2019-07-02,T,3239.225
42995,1140,2019-07-02,U,11175.3
42996,1140,2019-07-02,X,0.0
42997,1140,2019-07-03,E,7000.0
42998,1140,2019-07-03,L,8156.295
42999,1140,2019-07-03,N,2322.0566
43000,1140,2019-07-03,O,2333.3333
43001,1140,2019-07-03,Q,4629.655
43002,1140,2019-07-03,T,3913.5593
43003,1140,2019-07-03,X,0.0
43004,1140,2019-07-04,B,2375.5898
43005,1140,2019-07-04,E,2905.229
43006,1140,2019-07-04,J,66005.85
43007,1140,2019-07-04,L,7283.843
43008,1140,2019-07-04,N,1970.9844
43009,1140,2019-07-04,O,0.0
43010,1140,2019-07-04,P,5099.91
43011,1140,2019-07-04,Q,5656.5874
43012,1140,2019-07-04,T,4850.08
